stop_id,arrivals,stop_name,stop_desc,stop_lat,stop_lon,degree_centrality
590013866,1,"Av. José Celso Pinto Coelho, 371",Ref.: R Mary Garden/ R Vicente Strichalsky,-23.704672,-46.63513,9.56892014736137e-05
110001002,1,"R. Daniel Cerri, 977",Ref.: R Sem Nome/ R Dos Trabalhadores,-23.445734,-46.695146,9.56892014736137e-05
110001003,1,"R. Daniel Cerri, 976",Ref.: R Sem Nome/ R Dos Trabalhadores,-23.445672,-46.695236,9.56892014736137e-05
110001004,1,"R. Daniel Cerri, 530",Ref.: R Francisco Margall,-23.445814,-46.697418,9.56892014736137e-05
100014408,1,"R. Da Mooca, 127",Ref.: R Lucio Cardim/ R Palmorino Monaco,-23.55433,-46.61229,9.56892014736137e-05
5808179,1,"R. Edmundo Abreu, 154",Ref.: Rua Manoel Bacelar,-23.575603,-46.453347,9.56892014736137e-05
5808180,1,"R. Manoel Bacelar, 508",Ref.: Rua Edmundo Abreu,-23.575907,-46.45374,9.56892014736137e-05
5808182,1,"R. Guilherme Da Cruz, 166",Ref.: Rua Giovani Lafranco,-23.57733,-46.456043,9.56892014736137e-05
5808183,1,"R. Guilherme Da Cruz, 18",Ref.: Rua John Speers,-23.577471,-46.458097,9.56892014736137e-05
5914644,1,"R. Dr. José Sílvio De Camargo, 390",Ref.: Rua Pedro Francisco Dos Santos,-23.708315,-46.628818,9.56892014736137e-05
5914645,1,"R. Dr. José Sílvio De Camargo, 75",Ref.: Rua Rust/pastelaria Monte Libano.,-23.706766,-46.629384,9.56892014736137e-05
5914646,1,"R. Dr. José Sílvio De Camargo, 552",Ref.: Avenida Alda.,-23.704608,-46.627337,9.56892014736137e-05
5914614,1,"R. Athos Palma, 63","R. Athos Palma, 63 Ref.: Largo Do Pacova - Tp 5012/10",-23.709961,-46.634148,4.784460073680685e-05
250005871,1,"R. Moisés De Corena, 123",Ref.: R Engenheiro Carlos Goazia/ R Domenico Allegri,-23.592723,-46.397668,9.56892014736137e-05
250005872,1,"R. Moisés De Corena, 1410",Ref.: R Engenheiro Carlos Goazia/ R Domenico Allegri,-23.59393,-46.397301,9.56892014736137e-05
250005873,1,"R. Moisés De Corena, 14122",Ref.: R Engenheiro Carlos Goazia/ R Domenico Allegri,-23.593947,-46.3972,9.56892014736137e-05
250005874,1,"R. Moisés De Corena, 2041",Ref.: R Engenheiro Carlos Goazia/ R Eduardo Sanchez,-23.596181,-46.397212,9.56892014736137e-05
250005875,1,"R. Moisés De Corena, 2045",Ref.: R Engenheiro Carlos Goazia/ R Eduardo Sanchez,-23.596258,-46.39728,9.56892014736137e-05
250005880,1,"R. Dante Aderigo, 823",Ref.: R Moises De Corena/ R Dos Texteis,-23.5888,-46.39865,9.56892014736137e-05
130001636,1,"R. Rosa Dos Ventos, 574",Ref.: Pc Joao Maximo/ R Dos Patis,-23.470194,-46.662749,9.56892014736137e-05
130001637,1,"R. Rosa Dos Ventos, 422",Ref.: R Itapaje/ Pc Joao Maximo,-23.470852,-46.664153,9.56892014736137e-05
130001638,1,"R. Rosa Dos Ventos, 262",Ref.: Tr Jose Basilio Francisco/ R Rosa Dos Ventos,-23.471646,-46.665234,9.56892014736137e-05
590013810,1,"R. Dos Apiáris, 285",Ref.: R Das Capiunas/ Vel Cinco,-23.696715,-46.644689,9.56892014736137e-05
590013811,1,"R. Dos Apiáris, 332",Ref.: R Das Capiunas/ Vel Cinco,-23.696556,-46.64416,9.56892014736137e-05
590007925,1,"R. Alice Dos Santos Peixe, 661",Ref.: R Maria Clotilde Martins Rocha/ R Manuel Da Costa Cabral,-23.69037,-46.655685,9.56892014736137e-05
6009639,1,"Av. Antônio Diogo, 210",Ref.: R. Benedito Otoni,-23.529869,-46.491983,9.56892014736137e-05
6009654,1,"R. Sto. Henrique, 383",Ref.: Rua Itinguçu,-23.527211,-46.500331,9.56892014736137e-05
5914647,1,"R. Dr. José Sílvio De Camargo, 551",Ref.: Avenida Alda,-23.704462,-46.627296,9.56892014736137e-05
690006863,1,"R. Prof. Arnaldo João Semeraro, 500",Ref.: Rua Dos Coriris Novos,-23.648773,-46.599201,9.56892014736137e-05
690006864,1,"R. Prof. Arnaldo João Semeraro, 660",Ref.: Rua Custodio Machado,-23.649824,-46.600166,9.56892014736137e-05
690006865,1,"R. Prof. Arnaldo João Semeraro, 789",Ref.: Rua Custodio Machado,-23.650166,-46.600388,9.56892014736137e-05
690006867,1,"Av. Francesco Del Cossa, 21",Ref.: R Professor Arnaldo Joao Semeraro/ R Giovanni Da Conegliano,-23.65274,-46.601585,9.56892014736137e-05
4203725,1,"R. Achairá, 33",,-23.696288,-46.793101,9.56892014736137e-05
4203726,1,"R. Achairá, 62",,-23.696422,-46.793641,9.56892014736137e-05
4203453,1,"R. Dos Minuetos, 127",Ref.: R Dos Menestreis,-23.690424,-46.761426,9.56892014736137e-05
690006875,1,"R. João José Da Silva, 380",Ref.: Rua Afonso Rodrigues Adorno,-23.648523,-46.604618,9.56892014736137e-05
5914521,1,"R. Tomaso Giordani, 306",Ref.: Coimbra,-23.69968,-46.630752,9.56892014736137e-05
5914638,1,"R. Lúcio Dias Da Fonseca, 31",Ref.: Rua Roque Cordeiro,-23.70956,-46.653978,9.56892014736137e-05
5914639,1,"R. Vicente Strichalsky, 47",Ref.: Av. Alda,-23.701927,-46.626944,9.56892014736137e-05
5914642,1,"R. Dr. José Sílvio De Camargo, 1256",Ref.: Próximo A Estrada Do Alvarenga.,-23.71243,-46.633257,9.56892014736137e-05
5914643,1,"R. Dr. José Sílvio De Camargo, 2569",Ref.: Próximo A Estrada Do Alvarenga.,-23.712406,-46.632881,9.56892014736137e-05
580007510,1,"R. Lopes De Medeiros, 375",Ref.: Rua Baltazar Da Silva,-23.573348,-46.483331,9.56892014736137e-05
580007511,1,"R. Lopes De Medeiros, 481",Ref.: Rua Bento Nunes De Siqueira,-23.5741,-46.482754,9.56892014736137e-05
580007512,1,"R. Xavier Palmerim, 252",Ref.: R Jacinto De Sampaio Soares/ R Machado Nunes,-23.57792,-46.484071,9.56892014736137e-05
580007513,1,"R. Xavier Palmerim, 524",Ref.: R Floriano De Toledo/ Av Afonso De Sampaio E Souza,-23.578985,-46.482219,9.56892014736137e-05
6009711,1,"R. Paracanã, 37",Ref.: Rua Pe. João,-23.52524,-46.544038,9.56892014736137e-05
6009714,1,"R. Sto. Henrique, 206",Ref.: Rua Adolfo Rodrigues Da Silva,-23.528556,-46.501069,9.56892014736137e-05
6009715,1,"Av. Calim Eid, 3",Ref.: R Dos Continentes/ Trav. Antônio Emiliano De Abreu,-23.533091,-46.486581,9.56892014736137e-05
130001635,1,"R. Dos Patis, 205",Ref.: R Da Ventura/ Pc Joao Maximo,-23.470504,-46.662283,9.56892014736137e-05
4203628,1,"R. Citeron, 242",Ref.: R. Cde. De Silva Monteiro,-23.729558,-46.790898,9.56892014736137e-05
4114569,1,"R. João Saldanha, 192",Ref.: R. Paulo Patarra,-23.436182,-46.743445,9.56892014736137e-05
4114570,1,"R. João Saldanha, 213",Ref.: Rua Paulo Patarra,-23.436057,-46.743411,9.56892014736137e-05
4114574,1,Tr. Antônio Inácio Torres,,-23.431836,-46.710469,4.784460073680685e-05
4114575,1,"R. Aracy Rondon Amarante, 70",Ref.: Estação Cptm - Vila Aurora - Lado Oposto,-23.43846,-46.746743,9.56892014736137e-05
6009601,1,"R. Sto. Afonso, 50",Ref.: Pça. Nsa. Sra. Da Penha,-23.527176,-46.549725,9.56892014736137e-05
6009602,1,"R. Sto. Afonso, 294",Ref.: R. Santissimo Redentor,-23.528954,-46.547963,9.56892014736137e-05
6009620,1,"R. Da. Joaquina Santana, 190",Ref.: R Vera / Av Dom Helder Câmara,-23.516809,-46.51676,9.56892014736137e-05
4114527,1,R. Henrique Salvatori,Ref.: R. Paulo Arentino,-23.438058,-46.734959,9.56892014736137e-05
690006945,1,"R. Angaturama, 682",Ref.: R Peter Lely/ R Marques De Lages,-23.627022,-46.608147,9.56892014736137e-05
690006946,1,"R. Mq. De Lages, 1417",Ref.: R Vicente Pisani/ R Italva,-23.626713,-46.605122,9.56892014736137e-05
690006947,1,"R. Mq. De Lages, 1440",Ref.: R Vicente Pisani/ R Italva,-23.626711,-46.604733,9.56892014736137e-05
4114576,1,"R. Aracy Rondon Amarante, 222",,-23.43608,-46.747158,9.56892014736137e-05
4201867,1,"R. S. Paulo, 3",Ref.: Av Jose Estima Filho,-23.725713,-46.788286,9.56892014736137e-05
4114546,1,"R. Pe. Eduardo Lustosa, 63",Ref.: Est Galvao Bueno Trigueirinho/ R Mto. Tavares De Lima,-23.460477,-46.741115,9.56892014736137e-05
130001632,1,"R. Dos Patis, 715",Ref.: R Camboatas/ R Dos Piquis,-23.474054,-46.658888,9.56892014736137e-05
130001633,1,"R. Dos Patis, 414",Ref.: Tr Estevao Aparicio/ R Macuxis,-23.471893,-46.660767,9.56892014736137e-05
130001634,1,"R. Dos Patis, 391",Ref.: R Macuxis/ Tr Estevao Aparicio,-23.471755,-46.660798,9.56892014736137e-05
6009692,1,"Av. Hermilo Alves, 709",,-23.530462,-46.490773,9.56892014736137e-05
6009699,1,"Av. Hermilo Alves, 658",Ref.: Travessa Da Rua Itingussú,-23.530772,-46.491333,9.56892014736137e-05
6009702,1,"R. Mandu, 398",Ref.: Rua Dona Cecilia Antonia/rua Dona Joaquina Santana,-23.519261,-46.520326,9.56892014736137e-05
6009587,1,"R. Impata, 543",Ref.: R. Municipal,-23.524586,-46.501296,9.56892014736137e-05
580007508,1,"R. Lopes De Medeiros, 219",Ref.: Rua Zenóbio Acioli,-23.572502,-46.48221,9.56892014736137e-05
580007509,1,"R. Lopes De Medeiros, 379",Ref.: Rua Baltazar Da Silva,-23.5734,-46.483242,9.56892014736137e-05
6009710,1,"R. Betari, 307",,-23.52712,-46.54612,9.56892014736137e-05
580007456,1,"R. Malmequer Do Campo, 1723",Ref.: R Rio Tefe/ R Punhado De Cores,-23.58674,-46.449041,9.56892014736137e-05
580007457,1,"R. Malmequer Do Campo, 1732",Ref.: R Rio Tefe/ R Punhado De Cores,-23.586827,-46.449003,9.56892014736137e-05
6009735,1,"R. Cirene Jorge Ribeiro, 255",Ref.: Rua Manoel Luzio,-23.51889,-46.528744,9.56892014736137e-05
6009736,1,"R. Cirene Jorge Ribeiro, 465",Ref.: Rua Belarmino Rego,-23.516374,-46.528987,9.56892014736137e-05
6009740,1,"R. Sto. Henrique, 591",Ref.: Rua Municipal,-23.525731,-46.499295,9.56892014736137e-05
6009742,1,"R. Dr. Heládio, 453",Ref.: Rua Gilda,-23.529275,-46.522306,9.56892014736137e-05
4114551,1,R. Aracy Rondon Amarante,,-23.440021,-46.74514,9.56892014736137e-05
4114552,1,R. Aracy Rondon Amarante,Ref.: R. Laura Betti,-23.440049,-46.745241,9.56892014736137e-05
4114553,1,R. João Saldanha,Ref.: R. Fernando Sabino (oposto),-23.437122,-46.744527,9.56892014736137e-05
4114554,1,R. João Saldanha,Ref.: R. Antonio Mendes Da Rocha Filho / R. Fernando Sabino,-23.43716,-46.74488,9.56892014736137e-05
4114555,1,"R. Friedrich Von Voith, 1780",Ref.: R. Fani Lerner (oposto),-23.435745,-46.741123,9.56892014736137e-05
4114556,1,"R. Friedrich Von Voith, 1780",Ref.: R. Fani Lerner,-23.435681,-46.74121,9.56892014736137e-05
4114558,1,"R. Expedito Ribeiro De Souza, 70",Ref.: R. Tomás Nabuco,-23.451585,-46.712264,9.56892014736137e-05
4114523,1,"R. Akio Morita, 100",Ref.: R. Ricardo Bueno / R. Rogerio Cardoso,-23.43917,-46.745093,9.56892014736137e-05
4114526,1,"R. Henrique Salvatori, 180",Ref.: Rua Paulo Arentino / Emef City Jaragua 04,-23.437838,-46.736997,9.56892014736137e-05
690011037,1,"Rod. Anchieta, 2050",Ref.: R Vergueiro/ R Taquarichim,-23.619747,-46.601913,9.56892014736137e-05
690011044,1,"R. Américo Samarone, 1171",Ref.: R Tito Prates Da Fonseca/ R Regino Aragao,-23.6134,-46.604248,9.56892014736137e-05
690006984,1,"R. Luís Gonçalves Júnior, 34",Ref.: R Brigadeiro Amilcar Veloso Pederneiras/ R Jose Pereira De Sousa,-23.638082,-46.60876,4.784460073680685e-05
4114535,1,"Estr. Do Mestre, 17",,-23.421833,-46.715905,9.56892014736137e-05
4114536,1,"R. José Lopes, 20",,-23.422121,-46.715801,9.56892014736137e-05
4114508,1,"R. Arroio Do Tigre, 240",Ref.: Viela Sem Denominação / R. Litoral Paranaense,-23.446566,-46.721663,9.56892014736137e-05
4114509,1,"R. Estancia Velha, 230",Ref.: Rua Lagoa Da Mangueira / Rua Afonso Rodrigues,-23.450001,-46.719175,9.56892014736137e-05
4114510,1,"R. Afonso Rodrigues, 49",Ref.: R. Rio Una,-23.451295,-46.718558,9.56892014736137e-05
4114511,1,"R. Afonso Rodrigues, 54",Ref.: Av. Raimundo Pereira De Magalhães/ R. Rio Una,-23.451199,-46.718566,9.56892014736137e-05
4114512,1,"R. Estancia Velha, 209",Ref.: R. Lagoa Da Mangueira,-23.449922,-46.718781,9.56892014736137e-05
690006985,1,"R. Estevam Pedroso, 343",Ref.: R Professor Artur Primavesi/ Av Padre Arlindo Vieira,-23.642269,-46.606522,9.56892014736137e-05
690006986,1,"R. Estevam Pedroso, 366",Ref.: R Professor Artur Primavesi/ Av Padre Arlindo Vieira,-23.642424,-46.606411,9.56892014736137e-05
690006988,1,"R. Mal. Vieira Peixoto, 189",Ref.: R Professor Artur Primavesi,-23.641779,-46.608349,9.56892014736137e-05
690006989,1,"R. Mal. Vieira Peixoto, 27",Ref.: R Professor Artur Primavesi/ R Jose Pereira Barreto,-23.642303,-46.60955,9.56892014736137e-05
6009743,1,"R. Dr. Heládio, 183",Ref.: Rua Otília,-23.530613,-46.524556,9.56892014736137e-05
6009705,1,"R. Corim, 580",Ref.: Próximo A Av. Calim Eid,-23.521236,-46.503397,9.56892014736137e-05
580007503,1,"R. Joaquim Meira De Siqueira, 363",Ref.: Vel Quarenta E Tres/ R Saverio Rocchi,-23.574336,-46.484845,9.56892014736137e-05
580007504,1,"R. Joaquim Meira De Siqueira, 260",Ref.: Vel Quarenta E Dois/ Vel Quarenta E Tres,-23.57291,-46.484716,9.56892014736137e-05
580007505,1,"R. Joaquim Meira De Siqueira, 245",Ref.: Vel Quarenta E Dois/ Vel Quarenta E Tres,-23.573102,-46.484705,9.56892014736137e-05
580007506,1,"R. Joaquim Meira De Siqueira, 119",Ref.: Quarenta E Dois/ R Jose Dias Velho,-23.57194,-46.483986,9.56892014736137e-05
580007507,1,"R. Joaquim Meira De Siqueira, 82",Ref.: Vel Quarenta E Dois/ R Jose Dias Velho,-23.571342,-46.483639,9.56892014736137e-05
580007430,1,"R. Eduardo Salamonde, 44",Ref.: R Luis De Toledo Piza/ Av Maria Luiza Americano,-23.569383,-46.476008,9.56892014736137e-05
580007431,1,"R. Luís De Toledo Pizza, 447",Ref.: R Aranha De Vasconcelos/ R Vitoriano Dos Anjos,-23.569386,-46.474672,9.56892014736137e-05
580007432,1,"R. Luís De Toledo Pizza, 286",Ref.: R Manoel Sarmento/ R Vitoriano Dos Anjos,-23.568424,-46.474069,9.56892014736137e-05
580007433,1,R. Anhaia Lobo,Ref.: R Manoel Sarmento/ R Marcondes Homem De Melo,-23.568568,-46.473302,9.56892014736137e-05
580007434,1,"R. Venâncio Lisboa, 310",Ref.: R Inacio Bernardes/ R Toledo Castelanos,-23.567758,-46.469825,9.56892014736137e-05
580007436,1,"R. Arcádia Paulistana, 431",Ref.: R Francisco Jorge Da Silva/ Av Afonso De Sampaio E Souza,-23.565106,-46.468443,9.56892014736137e-05
580007437,1,"R. Arcádia Paulistana, 148",Ref.: Vel Um/ R Toledo Castelanos,-23.565147,-46.471382,9.56892014736137e-05
580007439,1,"R. Toledo Castelanos, 147",Ref.: R Leo De Afonseca/ R Joao Dias Mendes,-23.566319,-46.471665,9.56892014736137e-05
580007322,1,"Av. Dr. Francisco Munhoz Filho, 680",Ref.: R Fraiburgo/ R Antonio Maria Bessa,-23.557493,-46.466698,9.56892014736137e-05
250005781,1,R. Dos Pedreiros,Ref.: R Tiberio Frontini/ R Luis Veronezi,-23.60356,-46.398307,9.56892014736137e-05
250005782,1,"R. Dos Pedreiros, 167",Ref.: R Francisco Jose Viana/ R Paulo Cruz,-23.605312,-46.400233,9.56892014736137e-05
6009759,1,"Av. Penha De França, 137",Ref.: Praça Nossa Senhora Da Penha,-23.525775,-46.549462,9.56892014736137e-05
6100439,1,"R. Des. Do Vale, 173",Ref.: R Caraibas,-23.533015,-46.683133,9.56892014736137e-05
6100440,1,"R. Caraíbas, 762",Ref.: R Cel.melo Oliveira,-23.5341,-46.683707,9.56892014736137e-05
6100461,1,"R. Apinages, 1559",Ref.: R Dr.paulo Vieira,-23.54382,-46.684735,9.56892014736137e-05
6100462,1,"R. Apinages, 1535",Ref.: R Havai,-23.543643,-46.684552,9.56892014736137e-05
6100467,1,"R. Apinages, 1875",Ref.: R Soledade,-23.546013,-46.68617,9.56892014736137e-05
6100600,1,"R. Caraíbas, 1086",Ref.: Av Prf.alfonso Bovero,-23.536551,-46.685471,9.56892014736137e-05
4114493,1,"R. Pastoril De Almenara, 45",Ref.: Estrada De Taipas,-23.449437,-46.734653,9.56892014736137e-05
250005805,1,"Av. Nascer Do Sol, 1668",Ref.: R Juca/ R Igarape Da Missao,-23.59417,-46.414176,9.56892014736137e-05
250005807,1,"Av. Nascer Do Sol, 319",Ref.: R Edson Danillo Dotto/ R Dona Eloa Do Valle Quadro,-23.590085,-46.410652,9.56892014736137e-05
250005808,1,"R. Igarapé Da Missão, 220",Ref.: Av Nascer Do Sol/ R Igarape Do Indio,-23.591127,-46.409905,9.56892014736137e-05
250005809,1,"R. Igarapé Da Missão, 323",Ref.: Av Nascer Do Sol/ R Igarape Do Indio,-23.591714,-46.410384,9.56892014736137e-05
250005810,1,"R. Igarapé Da Missão, 573",Ref.: R Igarape Do Indio/ R Igarape Do Frade,-23.593107,-46.411704,9.56892014736137e-05
250005811,1,"R. Igarapé Da Missão, 574",Ref.: R Igarape Do Indio/ R Igarape Do Frade,-23.593189,-46.411894,9.56892014736137e-05
250005813,1,"R. Igarapé Da Missão, 711",Ref.: R Igarape Do Frade/ Av Nascer Do Sol,-23.594424,-46.412906,9.56892014736137e-05
250005780,1,R. Dos Pedreiros,Ref.: R Joao Badue/ R Edgard Leuenroth,-23.604312,-46.398822,9.56892014736137e-05
250005759,1,R. Francisco José Viana,Ref.: R Giovanni Marengo/ R Antonio Araujo,-23.610305,-46.396956,9.56892014736137e-05
250005760,1,R. Francisco José Viana,Ref.: R Giovanni Marengo/ R Jose Sarmento Marques,-23.609966,-46.397141,9.56892014736137e-05
250005761,1,"R. Francisco José Viana, 764",Ref.: R Ulisses Martins/ R Elvira Boni,-23.609188,-46.398179,9.56892014736137e-05
690011045,1,"R. Américo Samarone, 979",Ref.: R Belgrado/ R Fausto,-23.611858,-46.603828,9.56892014736137e-05
690011046,1,"R. Américo Samarone, 880",Ref.: R Fausto/ R Abauna,-23.610821,-46.60368,9.56892014736137e-05
690011047,1,"R. Américo Samarone, 857",Ref.: R Fausto/ R Abauna,-23.610603,-46.603516,9.56892014736137e-05
690011048,1,"R. Américo Samarone, 698",Ref.: R Do Reno/ Pc Major Guilherme Barbosa,-23.609283,-46.603252,9.56892014736137e-05
690011049,1,"R. Américo Samarone, 476",Ref.: R Anatole France/ R Sava,-23.607321,-46.602722,9.56892014736137e-05
690011050,1,"R. Américo Samarone, 210",Ref.: R Assad Moises Saliba/ R Coronel Francisco Inacio,-23.605618,-46.601048,9.56892014736137e-05
4114514,1,"Av. Alexios Jafet, 595",Ref.: R Guiomar Novaes / R Imbocaia,-23.450334,-46.750665,9.56892014736137e-05
4114518,1,"R. Tuneiras Do Oeste, 110",Ref.: Escola De Futebol / Hospital Geral De Taipas,-23.44248,-46.71767,9.56892014736137e-05
4114520,1,"R. Pera Marmelo, 871",Ref.: Rua Pera Do Norte,-23.433248,-46.750947,9.56892014736137e-05
4114521,1,"R. Vasco Balboa, 443",Ref.: R. João Esparza / R. Estevão Gascon,-23.443147,-46.751837,9.56892014736137e-05
580007323,1,"R. Antônio Maria Bessa, 638",Ref.: Av Doutor Francisco Munhoz Filho/ R Francisco Jorge Da Silva,-23.557942,-46.467125,9.56892014736137e-05
580007324,1,"R. Batalha De Catalão, 311",Ref.: Av Antonio De Souza Queiroz/ R Onofre Jorge Velho,-23.559944,-46.470367,9.56892014736137e-05
580007325,1,"R. Batalha De Catalão, 314",Ref.: R Padre Francisco Tanho/ R Onofre Jorge Velho,-23.561097,-46.468967,9.56892014736137e-05
280004662,1,"R. Felipe José De Figueiredo, 573",Ref.: R Caetano Furquim/ Av Sao Miguel,-23.501132,-46.471371,9.56892014736137e-05
280004663,1,"R. Antônio Carlos Lamego, 32",Ref.: Al Rodrigo De Brum/ Av Manoel Dos Santos Braga,-23.500311,-46.473651,9.56892014736137e-05
280004664,1,R. Antônio Carlos Lamego,Ref.: Al Rodrigo De Brum/ R Felipe Jose De Figueiredo,-23.50064,-46.473445,9.56892014736137e-05
280004665,1,"R. José Góes Nogueira, 449",Ref.: R Oscar Mariano Da Silva/ Av Joao Batista De Oliveira,-23.49836,-46.474345,9.56892014736137e-05
280004667,1,R. Antônio Carlos Lamego,Ref.: R Belem De Sao Francisco/ R Antonio Leao,-23.502589,-46.472856,9.56892014736137e-05
6114468,1,"R. Apiacas, 144",Ref.: Rua João Ramalho,-23.533633,-46.676181,9.56892014736137e-05
6009748,1,"R. Alarco, 21",Ref.: Rua Serra Da Prata,-23.527006,-46.515185,9.56892014736137e-05
4114468,1,"Av. Nelson Palma Travassos, 22",Ref.: Av. Nsra Da Paz / R Prf. Affonso Jose Fioravanti,-23.4391,-46.723875,9.56892014736137e-05
4114470,1,"R. Baquilides, 136",Ref.: R. Antônio De Cabezon / Av. Atílio Brugnoli,-23.444313,-46.739116,9.56892014736137e-05
4114471,1,"R. Baquilides, 162",Ref.: Av. Atilio Brugnoli,-23.444036,-46.739196,9.56892014736137e-05
4114472,1,"R. Ciríaco Jimenez, 192",Ref.: Praça Senhor Do Vale/ Rua Baventura Viviani,-23.442819,-46.73692,9.56892014736137e-05
250005787,1,"R. Pe. Aldemar Moreira, 463",Ref.: R Antonio Domingues/ R Manuel Moscoso,-23.599313,-46.396187,9.56892014736137e-05
250005789,1,"R. Edmundo Orioli, 348",Ref.: R Enrico Burzarcchiello/ R Gastao Valentim Antunes,-23.599354,-46.392441,9.56892014736137e-05
250005791,1,"R. Mário Sobral, 210",Ref.: R Francisco Pawlik/ R Fernando Ganga,-23.601722,-46.39593,9.56892014736137e-05
250000201,1,"R. Moisés De Corena, 1016",Ref.: R Miguel Joao De Castro/ R Dante Alderigo,-23.590813,-46.398378,9.56892014736137e-05
250005758,1,R. Francisco José Viana,Ref.: Av Dos Graficos/ R Jose Sanches Duran,-23.611259,-46.396553,9.56892014736137e-05
690011106,1,"R. S. Silvestre, 178",Ref.: R Santo Apolinario/ R Pacui,-23.624477,-46.595821,9.56892014736137e-05
690011107,1,"R. Boicununga, 126",Ref.: R Saparas/ R Tamuata,-23.622446,-46.594044,9.56892014736137e-05
690011093,1,R. Antônio Gomes Ferreira,Ref.: Rua Prof Sylas Baltazar De Araujo,-23.633774,-46.594341,9.56892014736137e-05
690011097,1,"R. Tito Oliani, 1036",Ref.: Rua Juvenal Vieira Da Silva,-23.629877,-46.587845,9.56892014736137e-05
690011098,1,"R. Tito Oliani, 953",Ref.: Rua Dorcas Correia Amaral,-23.62998,-46.588821,9.56892014736137e-05
690011099,1,"R. Tito Oliani, 809",Ref.: Rua Jaime Cano,-23.629471,-46.590389,9.56892014736137e-05
4114495,1,Estr. S. Paulo/jundiaí,Ref.: Rodoanel Mário Covas/ R. Ilha Do Frade,-23.426429,-46.752831,9.56892014736137e-05
4114499,1,"R. Expedito Ribeiro De Souza, 201",Ref.: R. Com.haroldo Jensen,-23.450999,-46.712061,9.56892014736137e-05
6009749,1,"R. Alarco, 297",Ref.: Rua Filipe Galvão/ Rua Tequici,-23.524541,-46.51598,9.56892014736137e-05
6009751,1,"R. Impata, 319",,-23.526514,-46.502396,9.56892014736137e-05
6009752,1,"R. Impata, 300",Ref.: Lateral Ao Nº 320,-23.52654,-46.502387,9.56892014736137e-05
580007239,1,"R. Baltazar Vidal, 17",Ref.: R Xavier Palmerim/ R Gaspar Gutierres,-23.577579,-46.484212,9.56892014736137e-05
580007240,1,"R. Xavier Palmerim, 31",Ref.: R Joaquim Meira De Siqueira/ R Jacinto De Sampaio Soares,-23.576191,-46.4849,9.56892014736137e-05
6114494,1,"R. Apinages, 1053",,-23.539727,-46.681757,9.56892014736137e-05
6114454,1,"R. Turiassú, 874",,-23.532587,-46.671524,9.56892014736137e-05
280004700,1,"R. Figueira Da Polinésia, 851",Ref.: R. Sucuaia / R. Ricardo Butarello,-23.488974,-46.47053,9.56892014736137e-05
6100483,1,Parada Parque Fernando Costa,"R. Turiassú, 840 Ref.: Av Antartica",-23.53261,-46.671212,9.56892014736137e-05
280004687,1,R. Victória Simionato,R. Victória Simionato Ref.: Av Duilio Lenarduzzi/ R Victoria Simionato,-23.494903,-46.469939,4.784460073680685e-05
100014348,1,Lgo. Da Concordia,Ref.: R Barão De Ladário / R Miler,-23.54156,-46.616931,9.56892014736137e-05
280004698,1,R. Ricardo Butarello,Ref.: R Figueira Da Polinesia/ Av Abel Tavares,-23.487957,-46.469654,9.56892014736137e-05
6100494,1,"R. Monte Alegre, 341",Ref.: R Turiassu,-23.533827,-46.667207,9.56892014736137e-05
690011148,1,"R. Carauacá, 130",Ref.: R Gustavo Dias De Oliva/ R Luis Haag Franca,-23.622137,-46.587242,9.56892014736137e-05
690011149,1,"R. Francisco Olandim, 405",Ref.: R Zina Aita/ R Anny,-23.620922,-46.586388,9.56892014736137e-05
690011150,1,"R. Anny, 1148",Ref.: Rua Adônis,-23.620485,-46.585415,9.56892014736137e-05
690011151,1,"R. Anny, 1115",Ref.: Rua Bergal,-23.620085,-46.585148,9.56892014736137e-05
690011152,1,"R. Anny, 837",Ref.: Rua Isabel Da Silva Ganans,-23.617973,-46.584522,9.56892014736137e-05
690011100,1,"R. Tito Oliani, 704",Ref.: Rua Jaime Cano,-23.62958,-46.59111,9.56892014736137e-05
690011101,1,"R. Tito Oliani, 499",Ref.: R Francisco Marinho De Gusmao / R Joao Vicente Brito Filho,-23.628876,-46.592907,9.56892014736137e-05
690011102,1,"R. Tito Oliani, 470",Ref.: R Leandro De Souza / R Moises Jorge Mussi,-23.628611,-46.593403,9.56892014736137e-05
690011103,1,"R. Tito Oliani, 271",Ref.: Rua Antônio Do Lago,-23.62726,-46.59412,9.56892014736137e-05
690011104,1,"R. Tito Oliani, 221",Ref.: R Antonio Do Lago / R Sao Joao Climaco,-23.626633,-46.594627,9.56892014736137e-05
690011105,1,"R. S. João Clímaco, 170",Ref.: R Guanique/ R Tito Oliani,-23.625738,-46.595783,9.56892014736137e-05
580004937,1,"R. John Speers, 1532",Ref.: R Rio Do Verissimo/ R Jose Arigo,-23.565512,-46.457126,9.56892014736137e-05
6201714,1,"R. Augusto Valério Do Sacramento, 218",,-23.408461,-46.743637,9.56892014736137e-05
6201722,1,"R. Luís Nogueira, 87",Ref.: R. Francisco José De Barros,-23.409022,-46.759019,9.56892014736137e-05
6201724,1,"R. Br. Geraldo De Rezende, 582",,-23.409585,-46.76123,9.56892014736137e-05
6201725,1,R. Silveirânia,Ref.: Rua Paulinho Cabral/rua Bamburral,-23.409002,-46.760795,9.56892014736137e-05
